Source_IP,Source_PORT,Destination_IP,Destination_PORT,TYPE_Protokol,TotalLength,CSD_Payload_1Gram,CSD_Payload_2Gram,CSD_Payload_3Gram,CSD_Payload_4Gram,CSD_Payload_5Gram,CSD_Payload_6Gram,CS_Payload_1Gram,CS_Payload_2Gram,CS_Payload_3Gram,CS_Payload_4Gram,CS_Payload_5Gram,CS_Payload_6Gram,Target
2886808529,51186,4026531834,1900,3,202,5.9328,1.1059,0.3503,3.0862,0.2457,2.3,0.89645759,0.89645759,0.911136139,0.89645759,0.89645759,0.8964576,1
3232257838,50925,3232258764,7680,1,40,3.7008,0.5961,74.9191,2.4619,1,7.3952,0.909946098,0.909946098,0.742823609,0.909946098,0.909946098,0.9099461,1
2852026205,51184,4026531834,1900,1,40,23.1476,1.6833,20.1777,3.3982,0.0757,0.4037,0.730775286,0.730775286,0.788515902,0.730775286,0.730775286,0.7307753,0
2886808529,51186,4026531834,1900,1,40,1,1.5017,1,0.5483,0.5862,1,0.742823622,0.742823622,1,0.742823622,0.742823622,0.7428236,0
3232257838,50929,167840012,7680,1,40,1,0.5132,1,0.1059,2.9181,1,1,1,0.408414904,1,1,1,1
2852026205,51184,4026531834,1900,3,202,3.7008,1.7414,5.5338,0.1325,70.0987,13.85,0.968196673,0.968196673,0.873469344,0.968196673,0.968196673,0.9681967,1
2886808529,51186,4026531834,1900,1,40,1,0.5132,75.6203,3.2776,1,2.3,0.742823612,0.742823612,0.673540899,0.742823612,0.742823612,0.7428236,0
3232257838,50925,3232258764,7680,1,40,1.7789,1.9161,1.6865,1.7836,2.9181,13.85,0.998534672,0.998534672,0.730326831,0.998534672,0.998534672,0.9985347,1
2852026205,51184,4026531834,1900,3,328,72.4834,0.9954,74.9191,0.204,0.4672,0.5769,0.333986116,0.333986116,0.742823612,0.333986116,0.333986116,0.3339861,0
2886808529,51186,4026531834,1900,1,40,11.0276,0.5132,0.5068,2.8666,0.0102,0.5843,0.958074246,0.958074246,0.173703024,0.958074246,0.958074246,0.9580742,1
3232257838,50931,167840005,7680,3,201,1.0641,4.3871,0.179,0.5132,0.6106,0.9286,0.986681699,0.986681699,0.716167717,0.986681699,0.986681699,0.9866817,1
2852026205,51184,4026531834,1900,1,40,8.5124,0.5132,5.7951,3.3982,1,0.9618,0.814960291,0.814960291,0.723304067,0.814960291,0.814960291,0.8149603,0
2886808529,51186,4026531834,1900,3,201,3.7008,0.5132,299,3.2776,11.1772,5.2194,0.985733628,0.985733628,0.905414649,0.985733628,0.985733628,0.9857336,1
3232257838,50928,167840013,7680,1,40,13.2795,1.7292,75.6215,5.2351,11.0112,1,0.986847467,0.986847467,0.742823622,0.986847467,0.986847467,0.9868475,1
2852026205,51184,4026531834,1900,1,40,76.698,5.1875,1.131,7.5098,4.0793,10.1754,0.786563694,0.786563694,0.90323415,0.786563694,0.786563694,0.7865637,0
2886808529,51186,4026531834,1900,3,78,8.5124,5.188,76.3247,3.2776,1,2.4959,1,1,0.314173682,1,1,1,1
3232257838,50930,167840007,7680,3,56,23.1476,3.0059,1,0.2094,4.0793,2.5554,0.991512894,0.991512894,0.122575803,0.991512894,0.991512894,0.9915129,1
2852026205,51184,4026531834,1900,1,40,12.5909,0.1983,2.3273,0.085,69.4236,0.5918,0.868655976,0.868655976,0.950103864,0.868655976,0.868655976,0.868656,1
2886808529,51186,4026531834,1900,1,40,6.451,0.9333,11.256,0.112,0.1683,0.0456,0.99924029,0.99924029,0.942425624,0.99924029,0.99924029,0.9992403,1
3232257838,51100,167840062,7680,1,40,3.7008,4.4067,1,0.2078,1,1,0.227658144,0.227658144,0.95271278,0.227658144,0.227658144,0.2276581,0
2852026205,51184,4026531834,1900,3,328,0.3267,0.2007,1.3977,3.0862,2.9181,7.75,0.429927982,0.429927982,0.985733627,0.429927982,0.429927982,0.429928,0
2886808529,51186,4026531834,1900,3,328,4.2478,0.5132,74.5697,1.7765,2.9181,2.0909,0.727642001,0.727642001,0.77796496,0.727642001,0.727642001,0.727642,0
3232257838,50928,167840013,7680,1,40,71.4548,0.2051,0.6274,0.5132,2.9181,7.0649,0.786554261,0.786554261,0.93502976,0.786554261,0.786554261,0.7865543,0
3232257838,51100,167840062,7680,1,40,0.1536,7.5098,1.8181,1.5097,0.2457,2.3,0.998342356,0.998342356,0.867538095,0.998342356,0.998342356,0.9983424,1
3232257838,50930,167840007,7680,3,78,0.5417,1.7768,10.8272,0.0786,0.1331,0.1693,0.999325326,0.999325326,0.953500991,0.999325326,0.999325326,0.9993253,1
3232257838,50924,3232258757,7680,1,40,3.7008,3.2776,1,0.1971,0.7117,2.6863,0.730775287,0.730775287,0.953500995,0.730775287,0.730775287,0.7307753,0
3232257838,50930,167840007,7680,1,40,11.0276,0.1967,0.9096,0.0606,2.9181,10.1754,0.988094944,0.988094944,0.999999627,0.988094944,0.988094944,0.9880949,1
3232257838,51100,167840062,7680,1,40,19.4317,0.5132,5.2745,5.208,0.9396,0.0741,0.742823612,0.742823612,0.677967782,0.742823612,0.742823612,0.7428236,0
3232257838,50924,3232258757,7680,1,40,0.1792,1.7601,5.4545,0.1049,8.6994,0.1401,0.998534671,0.998534671,0.933133993,0.998534671,0.998534671,0.9985347,1
3232257838,50924,3232258757,7680,3,202,0.7315,1.8114,0.0837,0.2627,2.9181,6.7075,0.820644865,0.820644865,0.901414634,0.820644865,0.820644865,0.8206449,0
3232257838,51102,3236292848,80,1,40,0.3172,28.873,1,3.0862,68.417,2.3,0.705505305,0.705505305,0.743754362,0.705505305,0.705505305,0.7055053,0
3232257838,51117,150963582,80,1,40,72.4834,1.3475,30.7851,0.1879,68.417,4.8693,0.742823612,0.742823612,0.76440575,0.742823612,0.742823612,0.7428236,0
3232257838,50928,167840013,7680,3,201,1,3.9671,0.6224,3.1598,0.7117,1,0.959801997,0.959801997,0.739369461,0.959801997,0.959801997,0.959802,1
3232257838,50929,167840012,7680,3,201,11.0276,3.1598,0.3128,9.3783,18.1488,1,0.998847916,0.998847916,0.904807908,0.998847916,0.998847916,0.9988479,1
3232257838,50931,167840005,7680,3,202,3.7008,0.1071,12.8941,3.7122,8.6994,1,0.675642369,0.675642369,0.99196883,0.675642369,0.675642369,0.6756424,0
3232257838,51100,167840062,7680,1,52,71.7969,4.3871,2.4758,0.5132,70.0987,0.9618,0.99762975,0.99762975,0.96084044,0.99762975,0.99762975,0.9976298,1
3232257838,50924,3232258757,7680,1,40,5.0794,0.5132,14.7544,0.0789,70.0987,2.3,1,1,0.910059651,1,1,1,1
3232257838,50930,167840007,7680,3,78,13.0541,7.5098,4.3875,4.3459,0.2348,7.3952,1,1,0.958240545,1,1,1,1
3232257838,50931,167840005,7680,1,40,3.7093,2.2322,1.3977,5.2296,0.0137,0.0683,0.858619557,0.858619557,0.984665483,0.858619557,0.858619557,0.8586196,1
3232257838,50928,167840013,7680,3,201,0.7788,0.2759,74.5697,0.2112,1,1,0.749470603,0.749470603,0.89645759,0.749470603,0.749470603,0.7494706,0
3232257838,50929,167840012,7680,3,202,72.4834,0.2094,2.1003,3.3982,69.4236,0.0919,0.830519195,0.830519195,1,0.830519195,0.830519195,0.8305192,0
3232257838,50929,167840012,7680,3,202,8.5124,4.5426,16.9449,0.3509,8.6994,13.9379,0.827153977,0.827153977,0.716167714,0.827153977,0.827153977,0.827154,0
3232257838,50931,167840005,7680,1,40,73.1732,3.2776,27.4079,7.5098,0.0757,1.526,0.997182449,0.997182449,0.997182449,0.997182449,0.997182449,0.9971824,1
3232257838,50928,167840013,7680,1,40,76.698,1.5326,5.0874,0.5132,13.5279,17.5625,0.998500715,0.998500715,0.743401386,0.998500715,0.998500715,0.9985007,1
3232257838,50925,3232258764,7680,1,40,0.1005,0.4546,75.6203,0.0994,0.859,2.3,0.17370286,0.17370286,0.956761403,0.17370286,0.17370286,0.1737029,0
3232257838,50928,167840013,7680,1,40,1,7.5098,11.256,5.1958,1,7.3952,0.953500991,0.953500991,0.742823622,0.953500991,0.953500991,0.953501,1
3232257838,50921,3232240699,7680,1,40,0.2299,1.6879,19.5408,0.1885,0.257,7.8371,0.977487114,0.977487114,0.997692527,0.977487114,0.977487114,0.9774871,1
3232257838,50925,3232258764,7680,1,40,3.7008,0.5132,2.5701,0.5132,18.1488,10.1754,0.857614756,0.857614756,0.809214691,0.857614756,0.857614756,0.8576148,1
3232257838,50928,167840013,7680,1,40,23.1476,5.1421,1,1.725,0.5862,1.1812,0.997472744,0.997472744,0.742823612,0.997472744,0.997472744,0.9974727,1
3232257838,50925,3232258764,7680,1,52,6.451,1.685,76.3247,3.6564,0.165,3.4695,0.716167717,0.716167717,0.98298379,0.716167717,0.716167717,0.7161677,0
3232257838,50925,3232258764,7680,1,49,3.9393,0.29,0.9096,5.2552,68.417,0.5769,0.742823612,0.742823612,0.788342177,0.742823612,0.742823612,0.7428236,0
3232257838,50925,3232258764,7680,3,78,11.0276,7.5098,30.7851,0.5132,5.1264,0.5769,0.999835265,0.999835265,0.742823622,0.999835265,0.999835265,0.9998353,1
3232257838,51116,150044798,80,3,78,72.4834,2.072,1,3.3408,68.417,0.5843,0.980990951,0.980990951,0.999532721,0.980990951,0.980990951,0.980991,1
3232257838,50928,167840013,7680,1,40,0.1191,1.7768,15.1953,0.133,2.9181,5.2194,0.999199689,0.999199689,0.988371345,0.999199689,0.999199689,0.9991997,1
3232257838,50931,167840005,7680,3,78,71.4548,0.1562,5.4545,0.0597,1,0.2907,1,1,0.788617818,1,1,1,1
3232257838,51100,167840062,7680,1,40,1.0641,1.1716,14.668,0.5132,5.9368,0.8797,0.959451053,0.959451053,0.998534648,0.959451053,0.959451053,0.9594511,1
3232257838,50930,167840007,7680,1,40,12.5909,3.2776,27.4079,0.5132,3.0622,1,0.858619558,0.858619558,0.958629214,0.858619558,0.858619558,0.8586196,1
3232257838,51100,167840062,7680,3,328,23.1476,5.1925,30.7851,1.7623,68.417,1,0.122722707,0.122722707,0.989566376,0.122722707,0.122722707,0.1227227,0
3232257838,51100,167840062,7680,1,40,0.7788,1.8098,74.5734,0.5132,69.4236,0.2277,0.942425585,0.942425585,0.789001221,0.942425585,0.942425585,0.9424256,1
3232257838,50931,167840005,7680,1,40,13.9767,5.2351,75.6203,28.873,8.6994,10,0.911136081,0.911136081,0.984004101,0.911136081,0.911136081,0.9111361,1
3232257838,51100,167840062,7680,1,40,3.7008,7.5098,1,3.0862,2.9181,2.3,0.408414904,0.408414904,0.991512894,0.408414904,0.408414904,0.4084149,0
3232257838,51100,167840062,7680,1,40,11.0276,0.3583,5.4545,0.5132,18.1488,2.435,0.74282359,0.74282359,0.868966848,0.74282359,0.74282359,0.7428236,0
3232257838,50925,3232258764,7680,1,40,4.777,0.5132,0.1928,4.3871,4.6637,0.8797,0.742823611,0.742823611,0.817357756,0.742823611,0.742823611,0.7428236,0
0,68,4294967295,67,3,67,0.2573,1.7953,0.9308,0.1156,2.9181,7.4184,0.981934974,0.981934974,0.942423557,0.981934974,0.981934974,0.981935,1
0,68,4294967295,67,3,202,1.6312,1.7775,5.9403,0.08,1,0.2426,0.616575969,0.616575969,0.742823617,0.616575969,0.616575969,0.616576,0
3232257838,50925,3232258764,7680,1,52,72.4834,0.5132,1,0.2142,0.4715,0.5843,0.994181992,0.994181992,0.998556606,0.994181992,0.994181992,0.994182,1
0,68,4294967295,67,1,40,23.1476,0.9773,1,0.0869,0.3545,13.9379,0.742823613,0.742823613,0.975180816,0.742823613,0.742823613,0.7428236,0
0,68,4294967295,67,1,52,1,0.2292,0.5123,4.9687,18.1488,1,0.702037346,0.702037346,0.953500991,0.702037346,0.702037346,0.7020373,0
3232257838,50925,3232258764,7680,1,40,3.8274,0.5132,11.256,3.3982,4.0793,13.85,0.715449689,0.715449689,0.867358333,0.715449689,0.715449689,0.7154497,0
3232257838,50931,167840005,7680,1,52,3.7008,7.5098,11.256,7.5098,2.9181,2.3,0.742823611,0.742823611,0.23272954,0.742823611,0.742823611,0.7428236,0
0,68,4294967295,67,1,52,23.1476,3.9671,30.7851,7.5098,11.8047,2.6399,0.863183747,0.863183747,0.743067388,0.863183747,0.863183747,0.8631837,1
0,68,4294967295,67,3,50,12.5909,9.3783,0.1266,1.7625,0.2457,2.5813,0.998131586,0.998131586,0.742823612,0.998131586,0.998131586,0.9981316,1
3232257838,51100,167840062,7680,1,40,1,3.9671,0.1611,1.3549,9.4991,3.4807,0.742823611,0.742823611,0.705505343,0.742823611,0.742823611,0.7428236,0
0,68,4294967295,67,3,201,5.9328,0.207,0.2346,0.5132,1,1,0.940012235,0.940012235,0.690509372,0.940012235,0.940012235,0.9400122,1
0,68,4294967295,67,1,40,1,0.1166,5.4545,1.5488,0.1779,1,0.232666902,0.232666902,1,0.232666902,0.232666902,0.2326669,0
3232257838,50928,167840013,7680,1,40,2.4711,9.3783,11.3333,3.2776,2.4098,7.8299,0.998342212,0.998342212,0.174147211,0.998342212,0.998342212,0.9983422,1
3232257838,51100,167840062,7680,3,328,1,5.1813,1,5.208,0.3186,0.9474,0.727108743,0.727108743,0.991512894,0.727108743,0.727108743,0.7271087,0
3232257838,50928,167840013,7680,1,40,11.0276,0.5132,19.5408,0.5132,9.0656,1.526,0.739326479,0.739326479,0.74282361,0.739326479,0.739326479,0.7393265,0
3232257838,51100,167840062,7680,3,202,0.2146,1.6567,0.7476,0.1375,0.4197,0.2636,0.831967072,0.831967072,0.763374688,0.831967072,0.831967072,0.8319671,0
3232257838,50928,167840013,7680,1,40,73.1732,1.5474,0.1623,0.2229,2.9181,0.0564,0.999325321,0.999325321,0.974792385,0.999325321,0.999325321,0.9993253,1
3232257838,51100,167840062,7680,1,40,23.1476,0.0846,0.1504,1.6833,1,3.6476,0.997728584,0.997728584,0.973639106,0.997728584,0.997728584,0.9977286,1
3232257838,50929,167840012,7680,1,40,1,0.5132,0.0592,0.5132,1,2.3,0.910878896,0.910878896,0.868968089,0.910878896,0.910878896,0.9108789,1
3232257838,50931,167840005,7680,1,40,5.9328,0.1455,0.661,0.1932,0.073,1,0.893931606,0.893931606,0.821815505,0.893931606,0.893931606,0.8939316,1
3232257838,51100,167840062,7680,1,40,1.5751,0.2187,14.7544,0.113,2.9181,0.4037,0.170863903,0.170863903,1,0.170863903,0.170863903,0.1708639,0
3232257838,50928,167840013,7680,1,40,73.5193,1.743,0.6386,0.065,69.4236,7.3952,0.777965001,0.777965001,0.998534659,0.777965001,0.777965001,0.777965,0
3232257838,50931,167840005,7680,1,40,0.2944,0.9276,5.5041,3.0862,0.6423,0.9474,0.998534659,0.998534659,0.774681791,0.998534659,0.998534659,0.9985347,1
0,68,4294967295,67,3,201,1,5.0464,15.1953,5.2801,0.1524,2.3183,0.820644935,0.820644935,0.742823611,0.820644935,0.820644935,0.8206449,0
0,68,4294967295,67,1,40,10.1871,0.5132,5.9403,3.3872,0.073,2.4959,0.821521702,0.821521702,0.916139461,0.821521702,0.821521702,0.8215217,0
3232257838,51100,167840062,7680,1,40,1,7.5098,11.256,0.5132,4.0793,2.3102,0.777964974,0.777964974,0.098355999,0.777964974,0.777964974,0.777965,0
0,68,4294967295,67,1,40,3.7008,7.5098,76.3247,3.0862,8.0215,1,0.997473147,0.997473147,0.997492699,0.997473147,0.997473147,0.9974731,1
0,68,4294967295,67,3,78,0.5868,0.2176,16.9449,0.1549,69.4236,0.5769,0.958566465,0.958566465,0.828774884,0.958566465,0.958566465,0.9585665,1
3232257838,50929,167840012,7680,3,78,71.4548,3.9671,23.1333,1.6832,18.1488,0.4037,0.786563821,0.786563821,0.986681699,0.786563821,0.786563821,0.7865638,0
3232257838,51100,167840062,7680,3,78,0.7315,0.08,0.3197,0.5132,8.0215,7.3952,1,1,0.786563607,1,1,1,1
3232257838,50925,3232258764,7680,1,40,7.3462,0.0482,15.1953,7.5098,2.9181,13.9379,0.993117919,0.993117919,0.999237897,0.993117919,0.993117919,0.9931179,1
3232257838,50929,167840012,7680,3,78,0.2747,0.2122,1,5.1793,68.417,4.616,0.867280478,0.867280478,0.742823613,0.867280478,0.867280478,0.8672805,1
3232257838,50928,167840013,7680,1,40,73.1732,10.4406,2.6489,1.7882,9.0656,2.5554,0.777964973,0.777964973,1,0.777964973,0.777964973,0.777965,0
3232257838,51100,167840062,7680,1,40,71.4548,5.2424,75.6203,3.3982,68.417,0.5769,0.979596481,0.979596481,0.986454428,0.979596481,0.979596481,0.9795965,1
3232257838,51100,167840062,7680,1,40,11.0276,0.0994,299,0.1311,18.1488,4.9583,0.910059366,0.910059366,0.999999627,0.910059366,0.910059366,0.9100594,1
3232257838,50925,3232258764,7680,1,40,23.1476,5.1559,0.5982,7.5098,1,2.3183,0.788513391,0.788513391,0.788129685,0.788513391,0.788513391,0.7885134,0
3232257838,50930,167840007,7680,1,52,6.451,5.2002,1,1.7768,68.417,0.2017,1,1,0.942425559,1,1,1,1
3232257838,51100,167840062,7680,3,78,3.7008,5.1793,1,0.2759,0.0703,1,0.786567392,0.786567392,0.923943057,0.786567392,0.786567392,0.7865674,0
3232257838,50928,167840013,7680,1,40,0.7788,0.2098,74.5697,5.1886,0.2457,2.3,0.999238831,0.999238831,0.991549175,0.999238831,0.999238831,0.9992388,1
3232257838,50925,3232258764,7680,1,40,2.8051,3.2776,0.9096,7.5098,0.1186,5.0194,0.716167717,0.716167717,0.777964975,0.716167717,0.716167717,0.7161677,0
3232257838,50930,167840007,7680,1,40,3.7008,0.0383,0.4412,0.8992,0.1065,7.0649,0.999240182,0.999240182,0.956761408,0.999240182,0.999240182,0.9992402,1
3232257838,50929,167840012,7680,1,40,1,7.5098,14.668,5.2351,1,7.3952,0.742823613,0.742823613,0.777964986,0.742823613,0.742823613,0.7428236,0
3232257838,50930,167840007,7680,3,201,1,0.204,0.4052,0.1211,1,2.3,0.940012235,0.940012235,1,0.940012235,0.940012235,0.9400122,1
3232257838,50925,3232258764,7680,1,40,0.0284,2.1274,75.6203,0.5132,13.5279,3.0257,0.983838083,0.983838083,0.990735821,0.983838083,0.983838083,0.9838381,1
3232257838,50930,167840007,7680,1,40,7.8848,0.1106,15.1953,3.2969,0.073,0.5843,0.782200032,0.782200032,0.99924029,0.782200032,0.782200032,0.7822,0
3232257838,50929,167840012,7680,1,40,0.0972,2.0339,11.3333,2.4057,0.0703,2.3,0.98401329,0.98401329,0.98401329,0.98401329,0.98401329,0.9840133,1
3232257838,50925,3232258764,7680,3,202,1,0.079,14.668,0.5132,2.9181,1,0.677764384,0.677764384,0.974867818,0.677764384,0.677764384,0.6777644,0
3232257838,50925,3232258764,7680,1,40,3.7008,5.1928,299,5.139,0.2534,0.663,0.99924029,0.99924029,0.999999805,0.99924029,0.99924029,0.9992403,1
3232257838,50925,3232258764,7680,1,40,8.5124,0.2229,4.8851,0.1751,1.0401,0.8686,0.719303089,0.719303089,0.950203931,0.719303089,0.719303089,0.7193031,0
3232257838,50925,3232258764,7680,3,201,1,0.2152,0.5839,0.1039,3.4534,1,0.730101255,0.730101255,0.997692526,0.730101255,0.730101255,0.7301013,0
3232257838,51102,3236292848,80,1,40,1,7.5098,1.0065,0.5132,18.1488,1,0.310366396,0.310366396,0.991984447,0.310366396,0.310366396,0.3103664,0
3232257838,51102,3236292848,80,1,40,6.451,1.5299,2.3174,1.7128,2.3363,0.5769,0.95350099,0.95350099,0.782200032,0.95350099,0.95350099,0.953501,1
3232257838,51102,3236292848,80,3,202,4.6457,4.3871,16.3551,0.1927,1.2362,0.2969,0.829586237,0.829586237,0.998534675,0.829586237,0.829586237,0.8295862,0
3232257838,51102,3236292848,80,1,52,3.7008,1.1073,53.0447,5.1898,1.9343,0.5843,0.744093502,0.744093502,0.742823612,0.744093502,0.744093502,0.7440935,0
3232257838,50921,3232240699,7680,1,52,0.2843,1.6956,0.1282,0.5132,13.5279,7.8848,0.997472796,0.997472796,0.742823611,0.997472796,0.997472796,0.9974728,1
3232257838,50921,3232240699,7680,1,40,71.4548,1.7857,11.256,0.2166,2.9181,7.3952,0.920715115,0.920715115,0.742823613,0.920715115,0.920715115,0.9207151,1
0,68,4294967295,67,1,52,0.1859,0.3874,4.6691,1.6876,70.0987,0.5769,1,1,0.992884916,1,1,1,1
0,68,4294967295,67,1,40,71.4548,1.6557,75.6203,0.2657,0.1712,13.9379,0.742823611,0.742823611,0.986681704,0.742823611,0.742823611,0.7428236,0
3232257838,50921,3232240699,7680,1,40,6.451,0.203,5.4545,3.4686,69.4236,9.4741,1,1,0.998534659,1,1,1,1
0,68,4294967295,67,1,40,0.1195,0.5132,5.4545,5.2002,2.9181,2.3,0.742823612,0.742823612,0.997740151,0.742823612,0.742823612,0.7428236,0
0,68,4294967295,67,3,78,11.0276,0.1886,1,0.1226,2.9181,0.0533,0.998534665,0.998534665,0.858619561,0.998534665,0.998534665,0.9985347,1
3232257838,50921,3232240699,7680,1,40,3.7008,5.2089,1.4255,3.8885,8.0215,1,0.974792385,0.974792385,0.999742181,0.974792385,0.974792385,0.9747924,1
3232257838,50921,3232240699,7680,3,201,0.6039,1.7871,5.5834,5.208,4.0793,3.866,0.940012235,0.940012235,0.814960291,0.940012235,0.940012235,0.9400122,1
3232257838,50921,3232240699,7680,1,40,2.8051,0.1147,7.8559,0.5132,1.049,13.85,0.999158616,0.999158616,0.986847467,0.999158616,0.999158616,0.9991586,1
3232257838,50924,3232258757,7680,1,40,0.2617,1.1744,4.9538,5.1371,1,0.2017,0.701602319,0.701602319,0.953500991,0.701602319,0.701602319,0.7016023,0
3232257838,50924,3232258757,7680,3,78,3.7008,0.1125,14.7895,5.2424,2.9181,1,0.786234519,0.786234519,0.975180831,0.786234519,0.786234519,0.7862345,0
3232257838,51117,150963582,80,1,40,11.4084,0.1693,1,5.157,6.6963,13.9379,0.956761408,0.956761408,0.742823623,0.956761408,0.956761408,0.9567614,1
3232257838,50928,167840013,7680,3,67,3.7309,7.5098,74.5697,0.5132,2.9181,4.8906,0.995451426,0.995451426,0.98951875,0.995451426,0.995451426,0.9954514,1
3232257838,50931,167840005,7680,1,40,73.1732,0.0787,30.7851,7.5098,69.4236,0.5843,0.997492696,0.997492696,0.974975907,0.997492696,0.997492696,0.9974927,1
3232257838,50930,167840007,7680,1,40,73.1732,0.9336,30.7851,4.3871,18.1488,1.526,0.999999728,0.999999728,0.977327916,0.999999728,0.999999728,0.9999997,1
3232257838,51100,167840062,7680,1,40,3.7008,7.5098,8.22,0.249,2.9181,1,0.723365175,0.723365175,0.766910884,0.723365175,0.723365175,0.7233652,0
3232257838,50924,3232258757,7680,1,40,4.4521,5.1826,1,3.0633,2.9181,13.9379,0.95271278,0.95271278,0.74282361,0.95271278,0.95271278,0.9527128,1
3232257838,50929,167840012,7680,1,40,0.1072,3.3982,0.3359,2.2322,9.0656,2.5554,0.742823586,0.742823586,0.867741292,0.742823586,0.742823586,0.7428236,0
3232257838,50931,167840005,7680,3,201,0.5836,1.523,1,5.1923,1,1,0.717833832,0.717833832,0.9866817,0.717833832,0.717833832,0.7178338,0
3232257838,50928,167840013,7680,1,40,4.0757,5.1626,0.7867,3.2776,5.95,7.3952,0.910059651,0.910059651,0.7305497,0.910059651,0.910059651,0.9100597,1
3232257838,50931,167840005,7680,1,40,1,0.332,1,0.1967,18.1488,2.3,1,1,0.742823613,1,1,1,1
3232257838,50929,167840012,7680,1,52,1,0.5132,5.4545,3.2776,4.0793,1,0.742823612,0.742823612,0.677892896,0.742823612,0.742823612,0.7428236,0
3232257838,50921,3232240699,7680,1,40,0.1056,1.6557,0.5972,0.0808,13.1905,13.85,0.742823611,0.742823611,0.742823613,0.742823611,0.742823611,0.7428236,0
3232257838,50931,167840005,7680,1,40,11.0276,2.6819,1,1.6926,2.9181,7.0649,0.742823612,0.742823612,0.948703405,0.742823612,0.742823612,0.7428236,0
3232257838,50928,167840013,7680,1,40,1,1.5251,0.1145,5.1599,1,1.4719,0.742823622,0.742823622,0.315330625,0.742823622,0.742823622,0.7428236,0
3232257838,50929,167840012,7680,1,40,73.5193,0.1073,11.2934,0.2199,0.8742,0.5769,0.94242556,0.94242556,0.993397583,0.94242556,0.94242556,0.9424256,1
3232257838,50925,3232258764,7680,1,40,3.7008,0.5132,5.5338,0.2189,0.2457,1,0.98298379,0.98298379,0.743401374,0.98298379,0.98298379,0.9829838,1
3232257838,50929,167840012,7680,1,40,1,7.5098,0.2861,1.7026,2.9181,0.7296,0.953500991,0.953500991,0.816120848,0.953500991,0.953500991,0.953501,1
3232257838,50925,3232258764,7680,3,202,3.7008,0.5132,0.2058,0.2255,13.6907,2.3,0.875477073,0.875477073,0.734127284,0.875477073,0.875477073,0.8754771,1
3232257838,50928,167840013,7680,1,40,4.9071,0.1325,5.4545,1.6853,68.417,7.3952,0.841568482,0.841568482,0.867318029,0.841568482,0.841568482,0.8415685,0
3232257838,50925,3232258764,7680,1,40,0.2674,1.8098,1.8409,0.1076,3.3161,4.00E-04,0.977327919,0.977327919,0.742823615,0.977327919,0.977327919,0.9773279,1
3232257838,50925,3232258764,7680,3,56,0.137,5.139,30.7851,5.1421,1,0.5893,0.983024486,0.983024486,0.923943101,0.983024486,0.983024486,0.9830245,1
3232257838,51116,150044798,80,1,40,1,0.2215,5.5338,3.2776,2.9181,13.9379,0.902827424,0.902827424,0.959451053,0.902827424,0.902827424,0.9028274,1
3232257838,51116,150044798,80,3,61,23.1476,1.7038,74.5697,0.5132,10.4682,2.3,0.697485513,0.697485513,0.950203931,0.697485513,0.697485513,0.6974855,0
3232257838,50924,3232258757,7680,3,202,72.4834,0.5132,74.5697,0.5132,4.52,5.7845,0.985862812,0.985862812,0.981934974,0.985862812,0.985862812,0.9858628,1
3232257838,50928,167840013,7680,1,40,71.4548,0.5132,299,7.5098,68.417,1,0.997472785,0.997472785,0.911136081,0.997472785,0.997472785,0.9974728,1
3232257838,50924,3232258757,7680,1,40,71.4548,0.0683,0.1516,0.2254,18.1488,7.0649,0.911137232,0.911137232,0.998847916,0.911137232,0.911137232,0.9111372,1
3232257838,50931,167840005,7680,1,40,3.7008,3.9671,74.5697,1.8098,18.1488,7.3952,0.976799788,0.976799788,0.985733634,0.976799788,0.976799788,0.9767998,1
3232257838,50930,167840007,7680,1,40,73.1732,0.8636,1,0.1125,68.417,6.1814,0.790415124,0.790415124,0.976433243,0.790415124,0.790415124,0.7904151,0
3232257838,50931,167840005,7680,1,40,11.0276,7.5098,4.743,5.2095,18.1488,7.0649,0.814960592,0.814960592,1,0.814960592,0.814960592,0.8149606,0
3232257838,50925,3232258764,7680,3,201,1,1.5759,0.0153,0.1942,0.8356,7.0649,0.959801999,0.959801999,0.985498497,0.959801999,0.959801999,0.959802,1
3232257838,51100,167840062,7680,1,40,3.9258,0.5132,14.7544,5.2135,1,13.9379,0.999999627,0.999999627,0.951916121,0.999999627,0.999999627,0.9999996,1
3232257838,51100,167840062,7680,1,40,23.1476,1.4987,2.6489,1.7268,1,1,0.998534663,0.998534663,0.9552334,0.998534663,0.998534663,0.9985347,1
3232257838,51100,167840062,7680,3,202,10.5,0.5132,0.7811,3.1598,8.8582,2.3,0.836664082,0.836664082,0.705505293,0.836664082,0.836664082,0.8366641,0
3232257838,51100,167840062,7680,1,52,1.1317,0.8343,75.6203,3.3982,0.7265,0.9618,0.997492697,0.997492697,0.992884916,0.997492697,0.997492697,0.9974927,1
3232257838,50929,167840012,7680,1,52,2.8051,1.7768,1.4078,1.3375,2.9181,0.5843,0.742823622,0.742823622,0.902667072,0.742823622,0.742823622,0.7428236,0
3232257838,50928,167840013,7680,1,40,14.7319,1.7765,1,3.9671,5.5523,0.4037,0.520391443,0.520391443,0.985733629,0.520391443,0.520391443,0.5203914,0
3232257838,51100,167840062,7680,1,52,72.4834,0.0769,1,0.1363,0.2455,0.0533,0.910059661,0.910059661,0.866973317,0.910059661,0.910059661,0.9100597,1
